GID_2,year,period,rainfall_mm,ndvi_value
MWI.8.6_1,2023,2,55.584162798,0.65361901
MWI.8.6_1,2023,3,86.355351029,0.612092969
MWI.8.6_1,2023,4,130.479401243,0.389502604
MWI.8.6_1,2023,5,338.891467008,0.541366146
MWI.8.6_1,2023,6,386.778698301,0.682641146
MWI.8.6_1,2023,7,130.811828312,0.718566667
MWI.8.6_1,2023,8,10.477726027,0.647068229
MWI.8.6_1,2023,9,0.0,0.651130208
MWI.8.6_1,2023,10,0.0,0.595815104
MWI.8.6_1,2023,11,0.0,0.556895573
MWI.8.6_1,2023,12,0.0,0.517422917
MWI.8.6_1,2023,13,0.0,0.493111198
MWI.8.6_1,2023,14,0.0,0.473957031
MWI.8.6_1,2023,15,1.946001009,0.437923438
MWI.8.6_1,2023,16,4.335001101,0.40590625
MWI.8.6_1,2023,17,0.0,0.375427865
MWI.8.6_1,2023,18,4.504727926999999,0.338263281
MWI.8.6_1,2023,19,16.330616215,0.323509115
MWI.8.6_1,2023,20,56.371841611,0.385136198
MWI.8.6_1,2023,21,72.59134158,0.466784635
MWI.8.6_1,2023,22,112.592639932,0.572014583
MWI.8.6_1,2024,0,110.44933361300001,0.474189583
MWI.8.6_1,2024,1,96.00756944300001,0.535711979
MWI.8.6_1,2024,2,65.978605782,0.650840365
MWI.8.6_1,2024,3,154.983766046,0.614327083
MWI.8.6_1,2024,4,132.29818458900002,0.661315365
MWI.8.6_1,2024,5,238.198564362,0.525416927
MWI.8.6_1,2024,6,366.237186804,0.734138281
MWI.8.6_1,2024,7,89.084136613,0.727423958
MWI.8.6_1,2024,8,8.892681989,0.688236719
MWI.8.6_1,2024,9,0.0,0.625009635
MWI.8.6_1,2024,10,0.135711631,0.592225521
MWI.8.6_1,2024,11,0.0,0.55929375
MWI.8.6_1,2024,12,0.0,0.542284896
MWI.8.6_1,2024,13,0.0,0.503763802
MWI.8.6_1,2024,14,0.471719822,0.472596875
MWI.8.6_1,2024,15,4.396321419,0.456149219
MWI.8.6_1,2024,16,2.770952894,0.436701042
MWI.8.6_1,2024,17,1.92841768,0.408288542
MWI.8.6_1,2024,18,16.804832236,0.392223438
MWI.8.6_1,2024,19,1.641548677,0.366597917
MWI.8.6_1,2024,20,33.635551974,0.391608333
MWI.8.6_1,2024,21,93.179164804,0.512058073
MWI.8.6_1,2024,22,21.998909692999998,0.535
MWI.8.6_1,2025,0,72.301573494,0.673978646
MWI.8.6_1,2025,1,73.49766480299999,0.491489844
MWI.8.6_1,2025,2,63.999178631,0.628979167
MWI.8.6_1,2025,3,26.459557707000002,0.622588542
MWI.8.7_1,2022,0,157.509630901,0.279460522
MWI.8.7_1,2022,1,128.844092068,0.633735621
MWI.8.7_1,2022,2,144.170572977,0.692376801
MWI.8.7_1,2022,3,129.213547008,0.626525298
MWI.8.7_1,2022,4,144.436539746,0.727692116
MWI.8.7_1,2022,5,121.54637619600001,0.744949745
MWI.8.7_1,2022,6,89.412771651,0.691378219
MWI.8.7_1,2022,7,121.24166282,0.665116166
MWI.8.7_1,2022,8,5.691516917,0.741633012
MWI.8.7_1,2022,9,4.400829234,0.665906296
MWI.8.7_1,2022,10,0.15018457100000002,0.645451843
MWI.8.7_1,2022,11,0.0,0.58077629
MWI.8.7_1,2022,12,0.0,0.555578049
MWI.8.7_1,2022,13,0.0,0.495878503
MWI.8.7_1,2022,14,0.0,0.456836756
MWI.8.7_1,2022,15,0.0,0.427587011
MWI.8.7_1,2022,16,2.347421785,0.385535735
MWI.8.7_1,2022,17,0.010768231,0.35418633
MWI.8.7_1,2022,18,2.758152454,0.328316903
MWI.8.7_1,2022,19,6.295314769,0.328068009
MWI.8.7_1,2022,20,25.022619693,0.36056903
MWI.8.7_1,2022,21,61.623637701999996,0.441695803
MWI.8.7_1,2022,22,198.763639262,0.614249631
MWI.8.7_1,2023,0,109.362600803,0.641305332
MWI.8.7_1,2023,1,93.867294473,0.67225122
MWI.8.7_1,2023,2,58.143667709,0.755264322
MWI.8.7_1,2023,3,85.974996774,0.702874078
MWI.8.7_1,2023,4,128.755073541,0.627770959
MWI.8.7_1,2023,5,234.137892725,0.522431594
MWI.8.7_1,2023,6,181.537683693,0.76495224
MWI.8.7_1,2023,7,36.864545615,0.7141135
MWI.8.7_1,2023,8,12.98439391,0.663141804
MWI.8.7_1,2023,9,2.012842868,0.663029892
MWI.8.7_1,2023,10,0.0,0.622248894
MWI.8.7_1,2023,11,0.0,0.587316733
MWI.8.7_1,2023,12,0.0,0.532029836
MWI.8.7_1,2023,13,0.0,0.494238457
MWI.8.7_1,2023,14,0.0,0.46370641
MWI.8.7_1,2023,15,0.052214694,0.411675269
MWI.8.7_1,2023,16,0.47216228699999996,0.387085082
MWI.8.7_1,2023,17,0.721577669,0.361906296
MWI.8.7_1,2023,18,6.764084573000001,0.328284969
MWI.8.7_1,2023,19,7.682484038999999,0.336279183
MWI.8.7_1,2023,20,52.721256095,0.368636926
MWI.8.7_1,2023,21,75.001035122,0.508480147
MWI.8.7_1,2023,22,102.939769995,0.61602388
MWI.8.7_1,2024,0,113.772481873,0.436927226
MWI.8.7_1,2024,1,77.941678755,0.652564776
MWI.8.7_1,2024,2,87.556607791,0.752881566
MWI.8.7_1,2024,3,161.592288214,0.738325184
MWI.8.7_1,2024,4,109.281266667,0.753457005
MWI.8.7_1,2024,5,117.551348832,0.595963982
MWI.8.7_1,2024,6,180.43336779,0.772809075
MWI.8.7_1,2024,7,41.648895881,0.732267102
MWI.8.7_1,2024,8,9.560132158,0.726558253
MWI.8.7_1,2024,9,0.101518854,0.691858196
MWI.8.7_1,2024,10,0.332992697,0.646806353
MWI.8.7_1,2024,11,0.0,0.600835678
MWI.8.7_1,2024,12,0.0,0.576939308
MWI.8.7_1,2024,13,0.0,0.52507958
MWI.8.7_1,2024,14,0.42481650800000004,0.470773625
MWI.8.7_1,2024,15,2.911742782,0.434708678
MWI.8.7_1,2024,16,0.0026897180000000002,0.40900726
MWI.8.7_1,2024,17,3.1498485550399997,0.367321724
MWI.8.7_1,2024,18,22.382228332,0.359733296
MWI.8.7_1,2024,19,0.0,0.360461259
MWI.8.7_1,2024,20,19.926460825,0.382341804
MWI.8.7_1,2024,21,80.623635066,0.484392399
MWI.8.7_1,2024,22,24.394761183,0.51854481
MWI.8.7_1,2025,0,76.333444867,0.689594895
MWI.8.7_1,2025,1,65.274426846,0.41969671
MWI.8.7_1,2025,2,62.476616455,0.732299943
MWI.8.7_1,2025,3,29.693186333,0.738798242
MWI.8.8_1,2022,0,163.231125559,0.282693525
MWI.8.8_1,2022,1,147.218068688,0.574785132
MWI.8.8_1,2022,2,119.53930179700001,0.61396235
MWI.8.8_1,2022,3,154.233289471,0.659529496
MWI.8.8_1,2022,4,128.930517838,0.728228297
MWI.8.8_1,2022,5,115.86387554400001,0.724742206
MWI.8.8_1,2022,6,127.311969409,0.725113189
MWI.8.8_1,2022,7,89.551084387,0.691478417
MWI.8.8_1,2022,8,12.648995272,0.677328058
MWI.8.8_1,2022,9,4.6322118119999995,0.65271271
MWI.8.8_1,2022,10,0.0,0.591191127
MWI.8.8_1,2022,11,0.0,0.544001199
MWI.8.8_1,2022,12,0.374839401,0.548006715
MWI.8.8_1,2022,13,1.525134277,0.505659952
MWI.8.8_1,2022,14,1.687064076,0.457867626
MWI.8.8_1,2022,15,0.0,0.436805036
MWI.8.8_1,2022,16,2.086056594,0.397043645
MWI.8.8_1,2022,17,0.377561248,0.364597842
MWI.8.8_1,2022,18,0.883840847,0.335881055
MWI.8.8_1,2022,19,8.419818044,0.32210048
MWI.8.8_1,2022,20,19.931293107000002,0.352591607
MWI.8.8_1,2022,21,44.535351823,0.356767866
MWI.8.8_1,2022,22,163.687270348,0.545609353
MWI.8.8_1,2023,0,115.236698417,0.560438849
MWI.8.8_1,2023,1,92.805070153,0.593708153
MWI.8.8_1,2023,2,59.282508785,0.661234293
MWI.8.8_1,2023,3,75.584192848,0.670783933
MWI.8.8_1,2023,4,135.426230516,0.658590408
MWI.8.8_1,2023,5,191.46114541,0.680167626
MWI.8.8_1,2023,6,141.101886748,0.69122518
MWI.8.8_1,2023,7,18.616452268,0.671563789
MWI.8.8_1,2023,8,26.240805752,0.664980336
MWI.8.8_1,2023,9,6.54962031,0.586210072
MWI.8.8_1,2023,10,0.0,0.570357314
MWI.8.8_1,2023,11,0.211393023,0.52901271
MWI.8.8_1,2023,12,0.163446363,0.501436691
MWI.8.8_1,2023,13,0.0,0.475442686
MWI.8.8_1,2023,14,2.374271901,0.45224988
MWI.8.8_1,2023,15,0.144541168,0.404191607
MWI.8.8_1,2023,16,0.244731522,0.381471463
MWI.8.8_1,2023,17,0.0,0.358716787
MWI.8.8_1,2023,18,8.559205119000001,0.32799952
MWI.8.8_1,2023,19,3.4953341169999996,0.336771942
MWI.8.8_1,2023,20,45.40904222500001,0.344609113
MWI.8.8_1,2023,21,45.294916154999996,0.408645564
MWI.8.8_1,2023,22,73.950237938,0.530226859
MWI.8.8_1,2024,0,155.010767675,0.321754197
MWI.8.8_1,2024,1,69.916758215,0.531331894
MWI.8.8_1,2024,2,76.196037131,0.631947002
MWI.8.8_1,2024,3,124.623405107,0.649372902
MWI.8.8_1,2024,4,93.62269694300001,0.656105755
MWI.8.8_1,2024,5,75.075268679,0.69636235
MWI.8.8_1,2024,6,99.355040499,0.683495204
MWI.8.8_1,2024,7,58.516168719,0.705479616
MWI.8.8_1,2024,8,23.307546409,0.672930456
MWI.8.8_1,2024,9,2.5550051380000003,0.651406715
MWI.8.8_1,2024,10,0.060708035,0.602804317
MWI.8.8_1,2024,11,0.191848739,0.564716067
MWI.8.8_1,2024,12,0.18299063,0.547246523
MWI.8.8_1,2024,13,0.0,0.500396163
MWI.8.8_1,2024,14,1.5580401560000001,0.449584652
MWI.8.8_1,2024,15,3.284524346,0.438627578
MWI.8.8_1,2024,16,0.208954176,0.412822062
MWI.8.8_1,2024,17,6.077933096,0.387261871
MWI.8.8_1,2024,18,15.480136410999998,0.401693285
MWI.8.8_1,2024,19,6.5542794540000004,0.395844844
MWI.8.8_1,2024,20,15.449960867,0.397100719
MWI.8.8_1,2024,21,32.047627206,0.498152998
MWI.8.8_1,2024,22,25.920719882999997,0.519254436
MWI.8.8_1,2025,0,81.721663915,0.653720144
MWI.8.8_1,2025,1,71.8766044,0.473216547
MWI.8.8_1,2025,2,74.578042158,0.630329496
MWI.8.8_1,2025,3,32.099728583,0.650633333
MWI.9.10_1,2022,0,157.638386595,0.185739508
MWI.9.10_1,2022,1,160.61649905000002,0.422466136
MWI.9.10_1,2022,2,178.893384825,0.410358321
MWI.9.10_1,2022,3,140.140044191,0.584449349
MWI.9.10_1,2022,4,92.697666963,0.582199421
MWI.9.10_1,2022,5,65.61317907899999,0.693819247
MWI.9.10_1,2022,6,27.07915336,0.578563965
MWI.9.10_1,2022,7,5.104590265000001,0.562637192
MWI.9.10_1,2022,8,0.367448104,0.491017945
MWI.9.10_1,2022,9,3.80292511,0.450122142
MWI.9.10_1,2022,10,1.024175474,0.412003329
MWI.9.10_1,2022,11,0.0,0.400528509
MWI.9.10_1,2022,12,0.0,0.370601013
MWI.9.10_1,2022,13,0.0,0.346550217
MWI.9.10_1,2022,14,0.0,0.311721129
MWI.9.10_1,2022,15,0.0,0.289077858
MWI.9.10_1,2022,16,0.86804961,0.270617366
MWI.9.10_1,2022,17,2.91e-06,0.253915774
MWI.9.10_1,2022,18,0.0,0.251967583
MWI.9.10_1,2022,19,15.208542472,0.259355282
MWI.9.10_1,2022,20,48.821101739,0.269121997
MWI.9.10_1,2022,21,77.773616626,0.294304776
MWI.9.10_1,2022,22,144.38388343100002,0.287107815
MWI.9.10_1,2023,0,153.375391726,0.455497106
MWI.9.10_1,2023,1,144.106444102,0.309735311
MWI.9.10_1,2023,2,156.343411691,0.642421563
MWI.9.10_1,2023,3,133.419708305,0.65878437
MWI.9.10_1,2023,4,105.68140672999999,0.699098553
MWI.9.10_1,2023,5,85.766694167,0.588900868
MWI.9.10_1,2023,6,16.601237848,0.616722142
MWI.9.10_1,2023,7,0.0,0.596768017
MWI.9.10_1,2023,8,9.144816474,0.535966136
MWI.9.10_1,2023,9,0.324693128,0.469661795
MWI.9.10_1,2023,10,0.0,0.434361795
MWI.9.10_1,2023,11,0.0,0.41128191
MWI.9.10_1,2023,12,0.0,0.372776122
MWI.9.10_1,2023,13,0.0,0.356138061
MWI.9.10_1,2023,14,0.0,0.321419103
MWI.9.10_1,2023,15,0.0,0.300967149
MWI.9.10_1,2023,16,0.0,0.283398119
MWI.9.10_1,2023,17,0.0,0.275701881
MWI.9.10_1,2023,18,19.099233527,0.280937337
MWI.9.10_1,2023,19,22.290798814,0.293662663
MWI.9.10_1,2023,20,32.923884841,0.294424313
MWI.9.10_1,2023,21,20.28009154,0.327066136
MWI.9.10_1,2023,22,114.560667293,0.374612156
MWI.9.10_1,2024,0,158.252491225,0.293200289
MWI.9.10_1,2024,1,82.945019367,0.585483357
MWI.9.10_1,2024,2,89.239211636,0.639337916
MWI.9.10_1,2024,3,122.838808769,0.699509407
MWI.9.10_1,2024,4,73.139746817,0.712863676
MWI.9.10_1,2024,5,10.646319138,0.575326049
MWI.9.10_1,2024,6,30.268697534,0.609109986
MWI.9.10_1,2024,7,0.0,0.572865268
MWI.9.10_1,2024,8,9.225615518,0.49759479
MWI.9.10_1,2024,9,0.0,0.4670411
MWI.9.10_1,2024,10,0.791804297,0.431211577
MWI.9.10_1,2024,11,0.0,0.398602026
MWI.9.10_1,2024,12,0.0,0.378513025
MWI.9.10_1,2024,13,0.0,0.341449638
MWI.9.10_1,2024,14,0.660823611,0.304895803
MWI.9.10_1,2024,15,1.240970986,0.291918669
MWI.9.10_1,2024,16,0.279205131,0.272532851
MWI.9.10_1,2024,17,1.146889305,0.272657453
MWI.9.10_1,2024,18,38.67884907,0.27282822
MWI.9.10_1,2024,19,5.786792153,0.27896686
MWI.9.10_1,2024,20,78.042718893,0.345134298
MWI.9.10_1,2024,21,74.125843297,0.347980608
MWI.9.10_1,2024,22,28.991863829,0.402603907
MWI.9.10_1,2025,0,160.342265487,0.467851954
MWI.9.10_1,2025,1,190.954049772,0.31939233
MWI.9.10_1,2025,2,120.692150415,0.609855137
MWI.9.10_1,2025,3,67.595593906,0.436262229
MWI.9.11_1,2022,0,156.575818824,0.241135
MWI.9.11_1,2022,1,178.234205554,0.460108958
MWI.9.11_1,2022,2,188.682208378,0.420187083
MWI.9.11_1,2022,3,142.711918193,0.598172083
MWI.9.11_1,2022,4,99.660918402,0.595000625
MWI.9.11_1,2022,5,76.599950231,0.691929792
MWI.9.11_1,2022,6,81.45712376,0.61046125
MWI.9.11_1,2022,7,1.733292262,0.578938958
MWI.9.11_1,2022,8,3.2479660509999997,0.543405833
MWI.9.11_1,2022,9,0.0,0.500717292
MWI.9.11_1,2022,10,1.786153649,0.442472083
MWI.9.11_1,2022,11,0.0,0.4167625
MWI.9.11_1,2022,12,0.0,0.410329375
MWI.9.11_1,2022,13,0.0,0.381282708
MWI.9.11_1,2022,14,0.0,0.350917292
MWI.9.11_1,2022,15,0.0,0.331008333
MWI.9.11_1,2022,16,0.864069754,0.31224125
MWI.9.11_1,2022,17,0.0,0.291630417
MWI.9.11_1,2022,18,0.0,0.29014125
MWI.9.11_1,2022,19,6.452764749,0.307402292
MWI.9.11_1,2022,20,54.025653197,0.31543
MWI.9.11_1,2022,21,76.255913416,0.34321625
MWI.9.11_1,2022,22,164.563506768,0.353032708
MWI.9.11_1,2023,0,158.185640492,0.433361042
MWI.9.11_1,2023,1,147.456269824,0.359000208
MWI.9.11_1,2023,2,151.873332509,0.657788125
MWI.9.11_1,2023,3,160.163784334,0.68176625
MWI.9.11_1,2023,4,135.700260716,0.68382125
MWI.9.11_1,2023,5,109.754818914,0.475862708
MWI.9.11_1,2023,6,45.833886462,0.615643542
MWI.9.11_1,2023,7,0.0,0.591487292
MWI.9.11_1,2023,8,4.794222255,0.516833958
MWI.9.11_1,2023,9,0.242444376,0.472181875
MWI.9.11_1,2023,10,0.0,0.445483542
MWI.9.11_1,2023,11,0.0,0.425077083
MWI.9.11_1,2023,12,0.0,0.390238333
MWI.9.11_1,2023,13,0.0,0.377708333
MWI.9.11_1,2023,14,0.0,0.347745625
MWI.9.11_1,2023,15,0.0,0.331352292
MWI.9.11_1,2023,16,0.0,0.316868958
MWI.9.11_1,2023,17,0.0,0.305216042
MWI.9.11_1,2023,18,14.024703343,0.31599
MWI.9.11_1,2023,19,20.660596648000002,0.360900625
MWI.9.11_1,2023,20,31.044303736,0.341919375
MWI.9.11_1,2023,21,33.360915738,0.368761667
MWI.9.11_1,2023,22,112.069400007,0.4158
MWI.9.11_1,2024,0,168.835074588,0.304455208
MWI.9.11_1,2024,1,91.838072777,0.576061458
MWI.9.11_1,2024,2,99.018836033,0.610663542
MWI.9.11_1,2024,3,138.774412464,0.662246875
MWI.9.11_1,2024,4,66.778980814,0.655998125
MWI.9.11_1,2024,5,12.773778279,0.428035833
MWI.9.11_1,2024,6,65.332223107,0.600392083
MWI.9.11_1,2024,7,0.209858576,0.602640833
MWI.9.11_1,2024,8,4.9654624819999995,0.519684583
MWI.9.11_1,2024,9,0.564045111,0.48489125
MWI.9.11_1,2024,10,1.23352454,0.44296125
MWI.9.11_1,2024,11,0.0,0.411309375
MWI.9.11_1,2024,12,0.0,0.398190833
MWI.9.11_1,2024,13,0.0,0.366142292
MWI.9.11_1,2024,14,0.264576904,0.331994792
MWI.9.11_1,2024,15,0.7430691739999999,0.322116667
MWI.9.11_1,2024,16,0.203800127,0.302885
MWI.9.11_1,2024,17,1.274832422,0.300421667
MWI.9.11_1,2024,18,38.488472946,0.310979792
MWI.9.11_1,2024,19,0.674305121,0.313398125
MWI.9.11_1,2024,20,81.355453415,0.356744375
MWI.9.11_1,2024,21,76.93712497199999,0.371893958
MWI.9.11_1,2024,22,26.68324216,0.422612917
MWI.9.11_1,2025,0,167.602208142,0.508690833
MWI.9.11_1,2025,1,184.369819625,0.471738958
MWI.9.11_1,2025,2,102.655661583,0.631440833
MWI.9.11_1,2025,3,74.707633883,0.595357917
MWI.9.12_1,2022,0,145.88689995,0.313713056
MWI.9.12_1,2022,1,153.038415298,0.471280415
MWI.9.12_1,2022,2,184.649795525,0.44451276
MWI.9.12_1,2022,3,160.440299514,0.656645994
MWI.9.12_1,2022,4,101.292117959,0.571263501
MWI.9.12_1,2022,5,87.05726206899999,0.713220178
MWI.9.12_1,2022,6,23.684381229000003,0.656112463
MWI.9.12_1,2022,7,3.905749148,0.57507092
MWI.9.12_1,2022,8,0.0,0.523351632
MWI.9.12_1,2022,9,2.378880414,0.476543323
MWI.9.12_1,2022,10,1.1266928989999998,0.417249852
MWI.9.12_1,2022,11,0.0,0.396979822
MWI.9.12_1,2022,12,0.0,0.381505935
MWI.9.12_1,2022,13,0.0,0.348368546
MWI.9.12_1,2022,14,0.0,0.30481632
MWI.9.12_1,2022,15,0.0,0.284500593
MWI.9.12_1,2022,16,0.751132388,0.267307122
MWI.9.12_1,2022,17,2.8e-06,0.25377092
MWI.9.12_1,2022,18,0.0,0.250294065
MWI.9.12_1,2022,19,13.728597598,0.252958457
MWI.9.12_1,2022,20,48.569917677,0.259100593
MWI.9.12_1,2022,21,84.256734501,0.279470326
MWI.9.12_1,2022,22,129.848675641,0.285131157
MWI.9.12_1,2023,0,128.724577477,0.486624332
MWI.9.12_1,2023,1,125.78486693800001,0.607306528
MWI.9.12_1,2023,2,165.776338399,0.716923739
MWI.9.12_1,2023,3,116.778727798,0.723497329
MWI.9.12_1,2023,4,121.130843947,0.702370326
MWI.9.12_1,2023,5,68.592682929,0.652611573
MWI.9.12_1,2023,6,19.033519399,0.653408309
MWI.9.12_1,2023,7,0.518199314,0.634481306
MWI.9.12_1,2023,8,6.452672655000001,0.561682196
MWI.9.12_1,2023,9,0.0,0.498064095
MWI.9.12_1,2023,10,0.0,0.457280415
MWI.9.12_1,2023,11,0.0,0.424999407
MWI.9.12_1,2023,12,0.0,0.37998724
MWI.9.12_1,2023,13,0.0,0.360047774
MWI.9.12_1,2023,14,0.0,0.327056973
MWI.9.12_1,2023,15,0.0,0.302205638
MWI.9.12_1,2023,16,0.0,0.289225519
MWI.9.12_1,2023,17,0.0,0.281238279
MWI.9.12_1,2023,18,15.630191456999999,0.284682493
MWI.9.12_1,2023,19,18.294553561999997,0.297910979
MWI.9.12_1,2023,20,26.221521201,0.307805935
MWI.9.12_1,2023,21,30.140505396000002,0.340828783
MWI.9.12_1,2023,22,112.35419291,0.389495549
MWI.9.12_1,2024,0,153.300523409,0.288575964
MWI.9.12_1,2024,1,60.794994011,0.612801484
MWI.9.12_1,2024,2,78.01503731599999,0.653724926
MWI.9.12_1,2024,3,126.739959022,0.723967359
MWI.9.12_1,2024,4,69.498187324,0.742705935
MWI.9.12_1,2024,5,4.3484641,0.678455786
MWI.9.12_1,2024,6,32.215574261,0.644586053
MWI.9.12_1,2024,7,0.9986190360000001,0.596598516
MWI.9.12_1,2024,8,6.748772535,0.509162611
MWI.9.12_1,2024,9,0.0,0.468008902
MWI.9.12_1,2024,10,0.764206648,0.432895252
MWI.9.12_1,2024,11,0.0,0.400111869
MWI.9.12_1,2024,12,0.0,0.374184866
MWI.9.12_1,2024,13,0.0,0.335783383
MWI.9.12_1,2024,14,0.484039679,0.29761365
MWI.9.12_1,2024,15,0.8049280910000001,0.295260831
MWI.9.12_1,2024,16,0.340610815,0.27118546
MWI.9.12_1,2024,17,0.711773541,0.273389911
MWI.9.12_1,2024,18,32.318006515,0.268530267
MWI.9.12_1,2024,19,13.557416047,0.266388427
MWI.9.12_1,2024,20,56.329655777999996,0.303303561
MWI.9.12_1,2024,21,69.12077956,0.318504748
MWI.9.12_1,2024,22,27.382590208000003,0.374403858
MWI.9.12_1,2025,0,162.074816265,0.447748368
MWI.9.12_1,2025,1,185.736234831,0.538596142
MWI.9.12_1,2025,2,113.257514179,0.615816617
MWI.9.12_1,2025,3,68.23500827100001,0.5500727
MWI.9.13_1,2022,0,218.932022634,0.349725831
MWI.9.13_1,2022,1,191.539548417,0.522603581
MWI.9.13_1,2022,2,243.18537228,0.4733289
MWI.9.13_1,2022,3,184.532874333,0.675294885
MWI.9.13_1,2022,4,160.814716847,0.528085422
MWI.9.13_1,2022,5,118.10539584200001,0.679614066
MWI.9.13_1,2022,6,112.65475341999999,0.499385166
MWI.9.13_1,2022,7,4.843077109,0.71683734
MWI.9.13_1,2022,8,0.0,0.627110486
MWI.9.13_1,2022,9,8.138402058,0.569723785
MWI.9.13_1,2022,10,0.608309689,0.497992072
MWI.9.13_1,2022,11,0.0,0.38166266
MWI.9.13_1,2022,12,0.0,0.463717391
MWI.9.13_1,2022,13,0.0,0.430020205
MWI.9.13_1,2022,14,0.0,0.383828645
MWI.9.13_1,2022,15,0.0,0.350402046
MWI.9.13_1,2022,16,1.348128594,0.317243478
MWI.9.13_1,2022,17,3.87e-07,0.286067008
MWI.9.13_1,2022,18,0.0,0.274402813
MWI.9.13_1,2022,19,2.953364152,0.288538619
MWI.9.13_1,2022,20,58.086033596,0.320129923
MWI.9.13_1,2022,21,74.19733811100001,0.321846036
MWI.9.13_1,2022,22,168.907890026,0.294364962
MWI.9.13_1,2023,0,156.594040059,0.463577494
MWI.9.13_1,2023,1,171.218667687,0.453019182
MWI.9.13_1,2023,2,195.062870177,0.436850128
MWI.9.13_1,2023,3,150.533071337,0.773619182
MWI.9.13_1,2023,4,196.24750049099998,0.733165217
MWI.9.13_1,2023,5,95.309245475,0.603758312
MWI.9.13_1,2023,6,40.956517149,0.579936061
MWI.9.13_1,2023,7,0.0,0.669228133
MWI.9.13_1,2023,8,7.907430796,0.61427289
MWI.9.13_1,2023,9,0.390387517,0.527006394
MWI.9.13_1,2023,10,0.0,0.493635038
MWI.9.13_1,2023,11,0.0,0.454359335
MWI.9.13_1,2023,12,0.0,0.422533504
MWI.9.13_1,2023,13,0.0,0.404050128
MWI.9.13_1,2023,14,0.0,0.380393095
MWI.9.13_1,2023,15,0.0,0.342902813
MWI.9.13_1,2023,16,0.0,0.318962916
MWI.9.13_1,2023,17,0.0,0.303075448
MWI.9.13_1,2023,18,13.105504367,0.28089156
MWI.9.13_1,2023,19,18.722802502,0.317702558
MWI.9.13_1,2023,20,31.697140751,0.358419182
MWI.9.13_1,2023,21,31.779355787,0.347360102
MWI.9.13_1,2023,22,154.105713125,0.325293862
MWI.9.13_1,2024,0,203.600496747,0.129531969
MWI.9.13_1,2024,1,108.738817653,0.588943478
MWI.9.13_1,2024,2,90.49364588899999,0.643747315
MWI.9.13_1,2024,3,166.528436029,0.651208696
MWI.9.13_1,2024,4,57.446999332,0.644923785
MWI.9.13_1,2024,5,12.339367573999999,0.682695908
MWI.9.13_1,2024,6,89.954575097,0.698353453
MWI.9.13_1,2024,7,2.386698209,0.666931202
MWI.9.13_1,2024,8,6.72326999,0.54918312
MWI.9.13_1,2024,9,0.120847748,0.517051151
MWI.9.13_1,2024,10,2.7379679770000003,0.46613913
MWI.9.13_1,2024,11,0.0,0.439076471
MWI.9.13_1,2024,12,0.0,0.424776726
MWI.9.13_1,2024,13,0.0,0.394657545
MWI.9.13_1,2024,14,1.5719233366,0.351030946
MWI.9.13_1,2024,15,2.254880263,0.360287468
MWI.9.13_1,2024,16,0.625944245,0.296689258
MWI.9.13_1,2024,17,1.70048606,0.291014066
MWI.9.13_1,2024,18,35.527225785,0.287183887
MWI.9.13_1,2024,19,0.0,0.30308977
MWI.9.13_1,2024,20,57.699170771,0.335648849
MWI.9.13_1,2024,21,71.425041415,0.323048082
MWI.9.13_1,2024,22,40.111608508,0.370675959
MWI.9.13_1,2025,0,173.666033268,0.373894629
MWI.9.13_1,2025,1,207.820134017,0.462547315
MWI.9.13_1,2025,2,143.219375746,0.657189003
MWI.9.13_1,2025,3,82.613235292,0.705467008
MWI.9.14_1,2022,0,137.10063959000001,0.271714667
MWI.9.14_1,2022,1,166.617435446,0.494676
MWI.9.14_1,2022,2,179.326909693,0.472279111
MWI.9.14_1,2022,3,158.214374776,0.676768889
MWI.9.14_1,2022,4,84.07408117700001,0.560581778
MWI.9.14_1,2022,5,82.14907965,0.727108444
MWI.9.14_1,2022,6,17.891292252,0.655770222
MWI.9.14_1,2022,7,5.7095152140000005,0.587161333
MWI.9.14_1,2022,8,0.0,0.535490222
MWI.9.14_1,2022,9,4.205095609,0.485436444
MWI.9.14_1,2022,10,0.729771257,0.422668444
MWI.9.14_1,2022,11,0.0,0.406788889
MWI.9.14_1,2022,12,0.0,0.403058222
MWI.9.14_1,2022,13,0.0,0.349516444
MWI.9.14_1,2022,14,0.0,0.304661333
MWI.9.14_1,2022,15,0.0,0.283216444
MWI.9.14_1,2022,16,0.793901393,0.265581333
MWI.9.14_1,2022,17,3.87e-06,0.251232
MWI.9.14_1,2022,18,0.0,0.248308444
MWI.9.14_1,2022,19,16.508103052,0.250528444
MWI.9.14_1,2022,20,46.579200105,0.255005333
MWI.9.14_1,2022,21,82.528793171,0.317572889
MWI.9.14_1,2022,22,126.881799071,0.355933333
MWI.9.14_1,2023,0,128.634924253,0.461880889
MWI.9.14_1,2023,1,126.95634198500001,0.471882667
MWI.9.14_1,2023,2,165.716052305,0.707923556
MWI.9.14_1,2023,3,112.872966384,0.734695111
MWI.9.14_1,2023,4,105.161135516,0.741843111
MWI.9.14_1,2023,5,71.872336709,0.598222222
MWI.9.14_1,2023,6,18.396129605,0.661353778
MWI.9.14_1,2023,7,0.0,0.653851556
MWI.9.14_1,2023,8,10.475306074,0.583999556
MWI.9.14_1,2023,9,0.0,0.528638222
MWI.9.14_1,2023,10,0.0,0.475038667
MWI.9.14_1,2023,11,0.0,0.435862222
