UID,GID_2,DATE,RAINFALL_MM,NDVI_VALUE,LST_VALUE,FARMING_WARNING_SYS,DROUGHT_LEVELS,COMPOSITE_VUL_INDEX
MWI.21.11_1_4/6/2024,MWI.21.11_1,4/6/2024,0,0.664903125,33.19442308,Monitoring: Stable conditions,EMERGENCY: Extreme drought,64
MWI.22.1_1_4/6/2024,MWI.22.1_1,4/6/2024,0.861104727,0.54433,25.906,Monitoring: Stable conditions,EMERGENCY: Extreme drought,40
MWI.22.2_1_4/6/2024,MWI.22.2_1,4/6/2024,1.722209454,0.637581905,29.19846154,Monitoring: Stable conditions,EMERGENCY: Extreme drought,40
MWI.22.3_1_4/6/2024,MWI.22.3_1,4/6/2024,0.532985457,0.656256852,31.52900114,Monitoring: Stable conditions,EMERGENCY: Extreme drought,55
MWI.22.4_1_4/6/2024,MWI.22.4_1,4/6/2024,1.46671168,0.648826534,31.70953333,Monitoring: Stable conditions,EMERGENCY: Extreme drought,55
MWI.22.7_1_4/6/2024,MWI.22.7_1,4/6/2024,0.847611904,0.601319667,32.1239661,Monitoring: Stable conditions,EMERGENCY: Extreme drought,64
MWI.22.8_1_4/6/2024,MWI.22.8_1,4/6/2024,1.831752062,0.661043002,26.54288066,Monitoring: Stable conditions,EMERGENCY: Extreme drought,40
MWI.22.9_1_4/6/2024,MWI.22.9_1,4/6/2024,0,0.686257192,27.85856164,Monitoring: Stable conditions,EMERGENCY: Extreme drought,40
MWI.22.10_1_4/6/2024,MWI.22.10_1,4/6/2024,13.22613525,0.667373156,31.22668293,Monitoring: Stable conditions,Normal,35
MWI.23.1_1_4/6/2024,MWI.23.1_1,4/6/2024,6.613067627,0.62862,28.054,Monitoring: Stable conditions,WATCH: Moderate drought,32
MWI.23.2_1_4/6/2024,MWI.23.2_1,4/6/2024,0,0.639780538,29.17492512,Monitoring: Stable conditions,EMERGENCY: Extreme drought,40
MWI.23.3_1_4/6/2024,MWI.23.3_1,4/6/2024,0,0.723353968,26.30274336,Monitoring: Stable conditions,EMERGENCY: Extreme drought,40
MWI.23.4_1_4/6/2024,MWI.23.4_1,4/6/2024,0,0.648294406,27.08302491,Monitoring: Stable conditions,EMERGENCY: Extreme drought,40
MWI.23.5_1_4/6/2024,MWI.23.5_1,4/6/2024,0,0.62038551,30.27404459,Monitoring: Stable conditions,EMERGENCY: Extreme drought,55
MWI.23.6_1_4/6/2024,MWI.23.6_1,4/6/2024,0,0.659485106,27.29666667,Monitoring: Stable conditions,EMERGENCY: Extreme drought,40
MWI.23.7_1_4/6/2024,MWI.23.7_1,4/6/2024,0,0.749697351,25.28490196,Monitoring: Stable conditions,EMERGENCY: Extreme drought,40
MWI.24.1_1_4/6/2024,MWI.24.1_1,4/6/2024,62.89060465,-0.167956034,23.70372881,Monitoring: Stable conditions,Normal,30
MWI.24.2_1_4/6/2024,MWI.24.2_1,4/6/2024,22.12062727,0.591909145,28.35028537,Monitoring: Stable conditions,Normal,0
MWI.24.3_1_4/6/2024,MWI.24.3_1,4/6/2024,26.93559435,0.520035176,29.25755712,Monitoring: Stable conditions,Normal,0
MWI.25.1_1_4/6/2024,MWI.25.1_1,4/6/2024,3.111415123,0.155056103,24.54518389,Monitoring: Stable conditions,ALERT: Severe drought,70
MWI.25.2_1_4/6/2024,MWI.25.2_1,4/6/2024,0,0.750111133,21.36394322,Monitoring: Stable conditions,EMERGENCY: Extreme drought,40
MWI.25.3_1_4/6/2024,MWI.25.3_1,4/6/2024,20.0587616,0.6984625,28.48875,Monitoring: Stable conditions,Normal,0
MWI.25.4_1_4/6/2024,MWI.25.4_1,4/6/2024,14.54902013,0.815406452,24.65983871,Monitoring: Stable conditions,Normal,20
MWI.25.5_1_4/6/2024,MWI.25.5_1,4/6/2024,0,0.808569136,24.99062893,Monitoring: Stable conditions,EMERGENCY: Extreme drought,40
MWI.25.6_1_4/6/2024,MWI.25.6_1,4/6/2024,0,0.7849925,26.005875,Monitoring: Stable conditions,EMERGENCY: Extreme drought,40
MWI.25.7_1_4/6/2024,MWI.25.7_1,4/6/2024,0,0.773957143,26.08114094,Monitoring: Stable conditions,EMERGENCY: Extreme drought,40
MWI.25.8_1_4/6/2024,MWI.25.8_1,4/6/2024,8.08016777,0.793686391,25.64069034,Monitoring: Stable conditions,WATCH: Moderate drought,32
MWI.25.9_1_4/6/2024,MWI.25.9_1,4/6/2024,0.766070988,0.690300216,23.85888252,Monitoring: Stable conditions,EMERGENCY: Extreme drought,40
MWI.25.10_1_4/6/2024,MWI.25.10_1,4/6/2024,0,0.66612234,24.6274359,Monitoring: Stable conditions,EMERGENCY: Extreme drought,40
MWI.25.11_1_4/6/2024,MWI.25.11_1,4/6/2024,0,0.745385938,25.25879581,Monitoring: Stable conditions,EMERGENCY: Extreme drought,40
MWI.25.12_1_4/6/2024,MWI.25.12_1,4/6/2024,0,0.687121671,24.93586357,Monitoring: Stable conditions,EMERGENCY: Extreme drought,40
MWI.26.1_1_4/6/2024,MWI.26.1_1,4/6/2024,0.867407729,0.202246429,26.36700935,Monitoring: Stable conditions,EMERGENCY: Extreme drought,61
MWI.26.2_1_4/6/2024,MWI.26.2_1,4/6/2024,3.499695743,0.522255,31.09285714,Monitoring: Stable conditions,ALERT: Severe drought,55
MWI.26.3_1_4/6/2024,MWI.26.3_1,4/6/2024,6.131983757,0.578675,28.60823529,Monitoring: Stable conditions,WATCH: Moderate drought,32
MWI.26.4_1_4/6/2024,MWI.26.4_1,4/6/2024,5.106255001,0.620949211,27.90686747,Monitoring: Stable conditions,WATCH: Moderate drought,32
MWI.26.5_1_4/6/2024,MWI.26.5_1,4/6/2024,3.006477547,0.6549,28.96351351,Monitoring: Stable conditions,ALERT: Severe drought,40
MWI.26.6_1_4/6/2024,MWI.26.6_1,4/6/2024,3.551879883,0.644464286,28.93635036,Monitoring: Stable conditions,ALERT: Severe drought,40
MWI.26.7_1_4/6/2024,MWI.26.7_1,4/6/2024,0,0.646875703,30.07602985,Monitoring: Stable conditions,EMERGENCY: Extreme drought,55
MWI.26.8_1_4/6/2024,MWI.26.8_1,4/6/2024,0,0.664652778,27.50333333,Monitoring: Stable conditions,EMERGENCY: Extreme drought,40
MWI.26.9_1_4/6/2024,MWI.26.9_1,4/6/2024,1.809125662,0.565185854,28.02670588,Monitoring: Stable conditions,EMERGENCY: Extreme drought,40
MWI.26.10_1_4/6/2024,MWI.26.10_1,4/6/2024,1.669629506,0.601870281,29.89763485,Monitoring: Stable conditions,EMERGENCY: Extreme drought,40
MWI.26.11_1_4/6/2024,MWI.26.11_1,4/6/2024,2.305178881,0.530040678,31.52402597,Monitoring: Stable conditions,ALERT: Severe drought,55
MWI.27.1_1_4/6/2024,MWI.27.1_1,4/6/2024,1.15258944,0.668063636,32.67181818,Monitoring: Stable conditions,EMERGENCY: Extreme drought,64
MWI.27.2_1_4/6/2024,MWI.27.2_1,4/6/2024,0,0.77341105,28.29530387,Monitoring: Stable conditions,EMERGENCY: Extreme drought,40
MWI.27.3_1_4/6/2024,MWI.27.3_1,4/6/2024,3.737350941,0.772428481,29.03113924,Monitoring: Stable conditions,ALERT: Severe drought,40
MWI.27.4_1_4/6/2024,MWI.27.4_1,4/6/2024,0,0.748586316,29.56568421,Monitoring: Stable conditions,EMERGENCY: Extreme drought,40
MWI.27.5_1_4/6/2024,MWI.27.5_1,4/6/2024,0,0.703781429,30.16828571,Monitoring: Stable conditions,EMERGENCY: Extreme drought,55
MWI.27.6_1_4/6/2024,MWI.27.6_1,4/6/2024,0.960934911,0.601258896,28.87801556,Monitoring: Stable conditions,EMERGENCY: Extreme drought,40
MWI.1.1_1_4/22/2024,MWI.1.1_1,4/22/2024,0,0.498736364,30.92636364,Monitoring: Stable conditions,EMERGENCY: Extreme drought,55
MWI.1.2_1_4/22/2024,MWI.1.2_1,4/22/2024,0,0.606514206,30.0509396,Monitoring: Stable conditions,EMERGENCY: Extreme drought,55
MWI.1.3_1_4/22/2024,MWI.1.3_1,4/22/2024,0,0.570473947,31.02421179,Monitoring: Stable conditions,EMERGENCY: Extreme drought,55
MWI.2.1_1_4/22/2024,MWI.2.1_1,4/22/2024,0,0.522307774,28.594947,Monitoring: Stable conditions,EMERGENCY: Extreme drought,40
MWI.2.2_1_4/22/2024,MWI.2.2_1,4/22/2024,0,0.607576568,30.55138614,Monitoring: Stable conditions,EMERGENCY: Extreme drought,55
MWI.2.3_1_4/22/2024,MWI.2.3_1,4/22/2024,0,0.620579297,29.74289063,Monitoring: Stable conditions,EMERGENCY: Extreme drought,40
MWI.2.4_1_4/22/2024,MWI.2.4_1,4/22/2024,0,0.625846135,29.31985507,Monitoring: Stable conditions,EMERGENCY: Extreme drought,40
MWI.2.5_1_4/22/2024,MWI.2.5_1,4/22/2024,0,0.590367684,29.61570916,Monitoring: Stable conditions,EMERGENCY: Extreme drought,40
MWI.2.6_1_4/22/2024,MWI.2.6_1,4/22/2024,0,0.627440741,29.76308642,Monitoring: Stable conditions,EMERGENCY: Extreme drought,40
MWI.2.7_1_4/22/2024,MWI.2.7_1,4/22/2024,0,0.595275581,29.2244186,Monitoring: Stable conditions,EMERGENCY: Extreme drought,40
MWI.2.8_1_4/22/2024,MWI.2.8_1,4/22/2024,0,0.699094667,28.74786667,Monitoring: Stable conditions,EMERGENCY: Extreme drought,40
MWI.2.9_1_4/22/2024,MWI.2.9_1,4/22/2024,0,0.670410458,28.08568627,Monitoring: Stable conditions,EMERGENCY: Extreme drought,40
MWI.3.1_1_4/22/2024,MWI.3.1_1,4/22/2024,0,0.5221,29.542,Monitoring: Stable conditions,EMERGENCY: Extreme drought,40
MWI.3.2_1_4/22/2024,MWI.3.2_1,4/22/2024,0,0.662649824,28.5459331,Monitoring: Stable conditions,EMERGENCY: Extreme drought,40
MWI.3.3_1_4/22/2024,MWI.3.3_1,4/22/2024,0,0.738348897,27.26166667,Monitoring: Stable conditions,EMERGENCY: Extreme drought,40
MWI.3.4_1_4/22/2024,MWI.3.4_1,4/22/2024,0,0.567125,31.995,Monitoring: Stable conditions,EMERGENCY: Extreme drought,55
MWI.3.5_1_4/22/2024,MWI.3.5_1,4/22/2024,0,0.637380388,28.90869254,Monitoring: Stable conditions,EMERGENCY: Extreme drought,40
MWI.3.6_1_4/22/2024,MWI.3.6_1,4/22/2024,0,0.60127216,29.37596882,Monitoring: Stable conditions,EMERGENCY: Extreme drought,40
MWI.3.7_1_4/22/2024,MWI.3.7_1,4/22/2024,0,0.565622798,30.67196891,Monitoring: Stable conditions,EMERGENCY: Extreme drought,55
MWI.3.8_1_4/22/2024,MWI.3.8_1,4/22/2024,0,0.67760124,29.84181818,Monitoring: Stable conditions,EMERGENCY: Extreme drought,40
MWI.3.9_1_4/22/2024,MWI.3.9_1,4/22/2024,0,0.699929735,29.10260177,Monitoring: Stable conditions,EMERGENCY: Extreme drought,40
MWI.3.10_1_4/22/2024,MWI.3.10_1,4/22/2024,0,0.615472254,30.32641618,Monitoring: Stable conditions,EMERGENCY: Extreme drought,55
MWI.3.11_1_4/22/2024,MWI.3.11_1,4/22/2024,0,0.603319677,30.75922367,Monitoring: Stable conditions,EMERGENCY: Extreme drought,55
MWI.4.1_1_4/22/2024,MWI.4.1_1,4/22/2024,0,0.71066,25.006,Monitoring: Stable conditions,EMERGENCY: Extreme drought,40
MWI.4.2_1_4/22/2024,MWI.4.2_1,4/22/2024,0,0.691132877,28.14972603,Monitoring: Stable conditions,EMERGENCY: Extreme drought,40
MWI.4.3_1_4/22/2024,MWI.4.3_1,4/22/2024,0,0.603853571,29.1497619,Monitoring: Stable conditions,EMERGENCY: Extreme drought,40
MWI.4.4_1_4/22/2024,MWI.4.4_1,4/22/2024,0,0.589133824,28.62617647,Monitoring: Stable conditions,EMERGENCY: Extreme drought,40
MWI.4.5_1_4/22/2024,MWI.4.5_1,4/22/2024,0,0.669353409,27.76579545,Monitoring: Stable conditions,EMERGENCY: Extreme drought,40
MWI.4.6_1_4/22/2024,MWI.4.6_1,4/22/2024,0,0.6495,29.1273913,Monitoring: Stable conditions,EMERGENCY: Extreme drought,40
MWI.4.7_1_4/22/2024,MWI.4.7_1,4/22/2024,0,0.570659748,29.49540881,Monitoring: Stable conditions,EMERGENCY: Extreme drought,40
MWI.5.1_1_4/22/2024,MWI.5.1_1,4/22/2024,0,0.503175,20.68,Monitoring: Stable conditions,EMERGENCY: Extreme drought,40
MWI.5.2_1_4/22/2024,MWI.5.2_1,4/22/2024,0,0.768730895,18.71375172,Monitoring: Stable conditions,EMERGENCY: Extreme drought,40
MWI.5.3_1_4/22/2024,MWI.5.3_1,4/22/2024,3.21618711,0.646145875,21.70090047,Monitoring: Stable conditions,ALERT: Severe drought,40
MWI.5.4_1_4/22/2024,MWI.5.4_1,4/22/2024,6.748681838,0.642602355,22.64048458,Monitoring: Stable conditions,WATCH: Moderate drought,32
MWI.5.5_1_4/22/2024,MWI.5.5_1,4/22/2024,13.56542969,0.553570665,22.30160494,Monitoring: Stable conditions,Normal,20
MWI.5.6_1_4/22/2024,MWI.5.6_1,4/22/2024,0,0.608828214,20.98084821,Monitoring: Stable conditions,EMERGENCY: Extreme drought,40
MWI.5.7_1_4/22/2024,MWI.5.7_1,4/22/2024,0,0.718043273,24.35206096,Monitoring: Stable conditions,EMERGENCY: Extreme drought,40
MWI.6.1_1_4/22/2024,MWI.6.1_1,4/22/2024,0,0.5565375,25.92916667,Monitoring: Stable conditions,EMERGENCY: Extreme drought,40
MWI.6.2_1_4/22/2024,MWI.6.2_1,4/22/2024,0,0.312474536,25.1098827,Monitoring: Stable conditions,EMERGENCY: Extreme drought,49
MWI.6.3_1_4/22/2024,MWI.6.3_1,4/22/2024,0,0.554924096,28.28710843,Monitoring: Stable conditions,EMERGENCY: Extreme drought,40
MWI.6.4_1_4/22/2024,MWI.6.4_1,4/22/2024,0,0.619133219,27.81993151,Monitoring: Stable conditions,EMERGENCY: Extreme drought,40
MWI.6.5_1_4/22/2024,MWI.6.5_1,4/22/2024,0,0.604268511,26.15051064,Monitoring: Stable conditions,EMERGENCY: Extreme drought,40
MWI.6.6_1_4/22/2024,MWI.6.6_1,4/22/2024,0,0.570564372,31.062343,Monitoring: Stable conditions,EMERGENCY: Extreme drought,55
MWI.6.7_1_4/22/2024,MWI.6.7_1,4/22/2024,0,0.626846712,26.68150685,Monitoring: Stable conditions,EMERGENCY: Extreme drought,40
MWI.6.8_1_4/22/2024,MWI.6.8_1,4/22/2024,0,0.625303333,26.0566087,Monitoring: Stable conditions,EMERGENCY: Extreme drought,40
MWI.6.9_1_4/22/2024,MWI.6.9_1,4/22/2024,0,0.618354063,27.62372917,Monitoring: Stable conditions,EMERGENCY: Extreme drought,40
MWI.6.10_1_4/22/2024,MWI.6.10_1,4/22/2024,0,0.618763333,27.49133333,Monitoring: Stable conditions,EMERGENCY: Extreme drought,40
MWI.7.1_1_4/22/2024,MWI.7.1_1,4/22/2024,0,0.598928571,25.93571429,Monitoring: Stable conditions,EMERGENCY: Extreme drought,40
MWI.7.2_1_4/22/2024,MWI.7.2_1,4/22/2024,0,0.464533333,29.10333333,Monitoring: Stable conditions,EMERGENCY: Extreme drought,40
MWI.7.3_1_4/22/2024,MWI.7.3_1,4/22/2024,0,0.546192546,29.63672018,Monitoring: Stable conditions,EMERGENCY: Extreme drought,40
MWI.7.4_1_4/22/2024,MWI.7.4_1,4/22/2024,0,0.517570189,30.21849057,Monitoring: Stable conditions,EMERGENCY: Extreme drought,55
MWI.7.5_1_4/22/2024,MWI.7.5_1,4/22/2024,0,0.596566087,27.38252174,Monitoring: Stable conditions,EMERGENCY: Extreme drought,40
MWI.7.6_1_4/22/2024,MWI.7.6_1,4/22/2024,0,0.518234555,29.24026178,Monitoring: Stable conditions,EMERGENCY: Extreme drought,40
MWI.7.7_1_4/22/2024,MWI.7.7_1,4/22/2024,0.259678417,0.620758703,28.75632911,Monitoring: Stable conditions,EMERGENCY: Extreme drought,40
MWI.7.8_1_4/22/2024,MWI.7.8_1,4/22/2024,0,0.521975058,29.41877598,Monitoring: Stable conditions,EMERGENCY: Extreme drought,40
MWI.7.9_1_4/22/2024,MWI.7.9_1,4/22/2024,0,0.588039925,27.65199623,Monitoring: Stable conditions,EMERGENCY: Extreme drought,40
MWI.8.1_1_4/22/2024,MWI.8.1_1,4/22/2024,0,0.652735294,29.02647059,Monitoring: Stable conditions,EMERGENCY: Extreme drought,40
MWI.8.2_1_4/22/2024,MWI.8.2_1,4/22/2024,0.935370591,0.12710025,24.69009191,Monitoring: Stable conditions,EMERGENCY: Extreme drought,70
MWI.8.3_1_4/22/2024,MWI.8.3_1,4/22/2024,0,0.757786699,22.05975723,Monitoring: Stable conditions,EMERGENCY: Extreme drought,40
MWI.8.4_1_4/22/2024,MWI.8.4_1,4/22/2024,5.546629906,0.763560797,25.56265152,Monitoring: Stable conditions,WATCH: Moderate drought,32
MWI.8.5_1_4/22/2024,MWI.8.5_1,4/22/2024,0,0.708047739,27.9125641,Monitoring: Stable conditions,EMERGENCY: Extreme drought,40
MWI.8.6_1_4/22/2024,MWI.8.6_1,4/22/2024,4.718403209,0.727423958,24.89291457,Monitoring: Stable conditions,ALERT: Severe drought,40
MWI.8.7_1_4/22/2024,MWI.8.7_1,4/22/2024,1.228703519,0.732267102,26.45636437,Monitoring: Stable conditions,EMERGENCY: Extreme drought,40
MWI.8.8_1_4/22/2024,MWI.8.8_1,4/22/2024,0,0.705479616,25.91763441,Monitoring: Stable conditions,EMERGENCY: Extreme drought,40
MWI.9.1_1_4/22/2024,MWI.9.1_1,4/22/2024,0,0.575797826,29.31913043,Monitoring: Stable conditions,EMERGENCY: Extreme drought,40
MWI.9.2_1_4/22/2024,MWI.9.2_1,4/22/2024,0,0.726187032,25.78071378,Monitoring: Stable conditions,EMERGENCY: Extreme drought,40
MWI.9.3_1_4/22/2024,MWI.9.3_1,4/22/2024,0,0.571513456,29.55559367,Monitoring: Stable conditions,EMERGENCY: Extreme drought,40
MWI.9.4_1_4/22/2024,MWI.9.4_1,4/22/2024,0,0.644030769,24.56884615,Monitoring: Stable conditions,EMERGENCY: Extreme drought,40
MWI.9.5_1_4/22/2024,MWI.9.5_1,4/22/2024,0,0.558720849,28.89728443,Monitoring: Stable conditions,EMERGENCY: Extreme drought,40
MWI.9.6_1_4/22/2024,MWI.9.6_1,4/22/2024,0,0.549707599,29.28653495,Monitoring: Stable conditions,EMERGENCY: Extreme drought,40
MWI.9.7_1_4/22/2024,MWI.9.7_1,4/22/2024,0,0.589408235,29.48052941,Monitoring: Stable conditions,EMERGENCY: Extreme drought,40
MWI.9.8_1_4/22/2024,MWI.9.8_1,4/22/2024,0,0.5406275,29.456125,Monitoring: Stable conditions,EMERGENCY: Extreme drought,40
MWI.9.9_1_4/22/2024,MWI.9.9_1,4/22/2024,0,0.666078512,28.37831956,Monitoring: Stable conditions,EMERGENCY: Extreme drought,40
MWI.9.10_1_4/22/2024,MWI.9.10_1,4/22/2024,0,0.572865268,28.91587554,Monitoring: Stable conditions,EMERGENCY: Extreme drought,40
MWI.9.11_1_4/22/2024,MWI.9.11_1,4/22/2024,0,0.602640833,26.66583333,Monitoring: Stable conditions,EMERGENCY: Extreme drought,40
MWI.9.12_1_4/22/2024,MWI.9.12_1,4/22/2024,0,0.596598516,29.19813056,Monitoring: Stable conditions,EMERGENCY: Extreme drought,40
MWI.9.13_1_4/22/2024,MWI.9.13_1,4/22/2024,0,0.666931202,26.72329923,Monitoring: Stable conditions,EMERGENCY: Extreme drought,40
MWI.9.14_1_4/22/2024,MWI.9.14_1,4/22/2024,0,0.600253333,29.4292,Monitoring: Stable conditions,EMERGENCY: Extreme drought,40
MWI.9.15_1_4/22/2024,MWI.9.15_1,4/22/2024,0,0.554905556,28.91034014,Monitoring: Stable conditions,EMERGENCY: Extreme drought,40
MWI.9.16_1_4/22/2024,MWI.9.16_1,4/22/2024,0,0.636468577,28.56231054,Monitoring: Stable conditions,EMERGENCY: Extreme drought,40
MWI.10.1_1_4/22/2024,MWI.10.1_1,4/22/2024,0,0.607622727,26.36818182,Monitoring: Stable conditions,EMERGENCY: Extreme drought,40
MWI.11.1_1_4/22/2024,MWI.11.1_1,4/22/2024,0,0.47771354,29.48446809,Monitoring: Stable conditions,EMERGENCY: Extreme drought,40
MWI.11.2_1_4/22/2024,MWI.11.2_1,4/22/2024,0,0.658073661,26.98366071,Monitoring: Stable conditions,EMERGENCY: Extreme drought,40
MWI.11.3_1_4/22/2024,MWI.11.3_1,4/22/2024,0,0.491244554,29.9660396,Monitoring: Stable conditions,EMERGENCY: Extreme drought,40
MWI.11.4_1_4/22/2024,MWI.11.4_1,4/22/2024,0,0.522204,28.67256,Monitoring: Stable conditions,EMERGENCY: Extreme drought,40
MWI.11.5_1_4/22/2024,MWI.11.5_1,4/22/2024,0,0.548724691,28.36851852,Monitoring: Stable conditions,EMERGENCY: Extreme drought,40
MWI.11.6_1_4/22/2024,MWI.11.6_1,4/22/2024,0,0.605154831,27.79188764,Monitoring: Stable conditions,EMERGENCY: Extreme drought,40
MWI.11.7_1_4/22/2024,MWI.11.7_1,4/22/2024,0,0.576497089,28.27893971,Monitoring: Stable conditions,EMERGENCY: Extreme drought,40
MWI.11.8_1_4/22/2024,MWI.11.8_1,4/22/2024,1.799712559,0.623243641,27.60579947,Monitoring: Stable conditions,EMERGENCY: Extreme drought,40
MWI.11.9_1_4/22/2024,MWI.11.9_1,4/22/2024,0,0.512561702,29.00078014,Monitoring: Stable conditions,EMERGENCY: Extreme drought,40
MWI.11.10_1_4/22/2024,MWI.11.10_1,4/22/2024,0,0.515695141,30.40918495,Monitoring: Stable conditions,EMERGENCY: Extreme drought,55
MWI.11.11_1_4/22/2024,MWI.11.11_1,4/22/2024,0,0.554001097,28.84868313,Monitoring: Stable conditions,EMERGENCY: Extreme drought,40
MWI.11.12_1_4/22/2024,MWI.11.12_1,4/22/2024,0,0.552786885,28.01196721,Monitoring: Stable conditions,EMERGENCY: Extreme drought,40
MWI.11.13_1_4/22/2024,MWI.11.13_1,4/22/2024,0,0.627026809,27.12191489,Monitoring: Stable conditions,EMERGENCY: Extreme drought,40
MWI.11.14_1_4/22/2024,MWI.11.14_1,4/22/2024,0,0.552665497,29.99260234,Monitoring: Stable conditions,EMERGENCY: Extreme drought,40
MWI.11.15_1_4/22/2024,MWI.11.15_1,4/22/2024,0,0.557791375,28.69382749,Monitoring: Stable conditions,EMERGENCY: Extreme drought,40
MWI.11.16_1_4/22/2024,MWI.11.16_1,4/22/2024,0,0.61637201,27.49535885,Monitoring: Stable conditions,EMERGENCY: Extreme drought,40
MWI.12.1_1_4/22/2024,MWI.12.1_1,4/22/2024,0,-0.167990667,23.08813333,Monitoring: Stable conditions,EMERGENCY: Extreme drought,70
MWI.12.2_1_4/22/2024,MWI.12.2_1,4/22/2024,0,0.494410959,25.53931507,Monitoring: Stable conditions,EMERGENCY: Extreme drought,40
MWI.12.3_1_4/22/2024,MWI.12.3_1,4/22/2024,0,0.575235456,28.57987342,Monitoring: Stable conditions,EMERGENCY: Extreme drought,40
MWI.12.4_1_4/22/2024,MWI.12.4_1,4/22/2024,0,0.526311111,30.33133333,Monitoring: Stable conditions,EMERGENCY: Extreme drought,55
MWI.12.5_1_4/22/2024,MWI.12.5_1,4/22/2024,0,0.648827273,26.43824242,Monitoring: Stable conditions,EMERGENCY: Extreme drought,40
MWI.12.6_1_4/22/2024,MWI.12.6_1,4/22/2024,0,0.506070398,28.06378109,Monitoring: Stable conditions,EMERGENCY: Extreme drought,40
MWI.12.7_1_4/22/2024,MWI.12.7_1,4/22/2024,0,0.600357143,26.62833333,Monitoring: Stable conditions,EMERGENCY: Extreme drought,40
MWI.12.8_1_4/22/2024,MWI.12.8_1,4/22/2024,0,0.171126292,25.58968539,Monitoring: Stable conditions,EMERGENCY: Extreme drought,70
MWI.12.9_1_4/22/2024,MWI.12.9_1,4/22/2024,0,0.318387645,25.06776062,Monitoring: Stable conditions,EMERGENCY: Extreme drought,49
MWI.12.10_1_4/22/2024,MWI.12.10_1,4/22/2024,0,0.512513298,27.44882979,Monitoring: Stable conditions,EMERGENCY: Extreme drought,40
MWI.12.11_1_4/22/2024,MWI.12.11_1,4/22/2024,0,0.653077354,28.17274809,Monitoring: Stable conditions,EMERGENCY: Extreme drought,40
MWI.12.12_1_4/22/2024,MWI.12.12_1,4/22/2024,0,0.30099328,26.75815412,Monitoring: Stable conditions,EMERGENCY: Extreme drought,49
MWI.12.13_1_4/22/2024,MWI.12.13_1,4/22/2024,0,0.552347646,29.55907721,Monitoring: Stable conditions,EMERGENCY: Extreme drought,40
MWI.12.14_1_4/22/2024,MWI.12.14_1,4/22/2024,0,0.576334709,26.51771845,Monitoring: Stable conditions,EMERGENCY: Extreme drought,40
MWI.13.1_1_4/22/2024,MWI.13.1_1,4/22/2024,0,0.3758975,25.03891041,Monitoring: Stable conditions,EMERGENCY: Extreme drought,49
MWI.13.2_1_4/22/2024,MWI.13.2_1,4/22/2024,0,0.23671055,25.27723005,Monitoring: Stable conditions,EMERGENCY: Extreme drought,61
MWI.13.3_1_4/22/2024,MWI.13.3_1,4/22/2024,0,0.436706667,30.68333333,Monitoring: Stable conditions,EMERGENCY: Extreme drought,55
MWI.13.4_1_4/22/2024,MWI.13.4_1,4/22/2024,0,0.504552941,28.95235294,Monitoring: Stable conditions,EMERGENCY: Extreme drought,40
MWI.13.5_1_4/22/2024,MWI.13.5_1,4/22/2024,0,0.562321871,28.76736495,Monitoring: Stable conditions,EMERGENCY: Extreme drought,40
MWI.13.6_1_4/22/2024,MWI.13.6_1,4/22/2024,0,0.632531635,26.30685775,Monitoring: Stable conditions,EMERGENCY: Extreme drought,40
MWI.13.7_1_4/22/2024,MWI.13.7_1,4/22/2024,0,0.722131155,26.3824183,Monitoring: Stable conditions,EMERGENCY: Extreme drought,40
MWI.13.8_1_4/22/2024,MWI.13.8_1,4/22/2024,0,0.618434991,28.94512195,Monitoring: Stable conditions,EMERGENCY: Extreme drought,40
MWI.13.9_1_4/22/2024,MWI.13.9_1,4/22/2024,0,0.652149102,26.1438024,Monitoring: Stable conditions,EMERGENCY: Extreme drought,40
MWI.13.10_1_4/22/2024,MWI.13.10_1,4/22/2024,0,0.641154563,25.59687379,Monitoring: Stable conditions,EMERGENCY: Extreme drought,40
MWI.13.11_1_4/22/2024,MWI.13.11_1,4/22/2024,0,0.66293539,28.1830617,Monitoring: Stable conditions,EMERGENCY: Extreme drought,40
MWI.13.12_1_4/22/2024,MWI.13.12_1,4/22/2024,0,0.599436322,29.18282633,Monitoring: Stable conditions,EMERGENCY: Extreme drought,40
MWI.13.13_1_4/22/2024,MWI.13.13_1,4/22/2024,0,0.593605527,30.29112024,Monitoring: Stable conditions,EMERGENCY: Extreme drought,55
MWI.14.1_1_4/22/2024,MWI.14.1_1,4/22/2024,0,0.583111111,26.08777778,Monitoring: Stable conditions,EMERGENCY: Extreme drought,40
MWI.14.2_1_4/22/2024,MWI.14.2_1,4/22/2024,0,0.529267451,29.56792157,Monitoring: Stable conditions,EMERGENCY: Extreme drought,40
MWI.14.3_1_4/22/2024,MWI.14.3_1,4/22/2024,0,0.593532252,27.71962162,Monitoring: Stable conditions,EMERGENCY: Extreme drought,40
MWI.14.4_1_4/22/2024,MWI.14.4_1,4/22/2024,0,0.562471742,28.77535871,Monitoring: Stable conditions,EMERGENCY: Extreme drought,40
MWI.14.5_1_4/22/2024,MWI.14.5_1,4/22/2024,0,0.579236947,28.67068654,Monitoring: Stable conditions,EMERGENCY: Extreme drought,40
MWI.14.6_1_4/22/2024,MWI.14.6_1,4/22/2024,0,0.608955049,26.33469055,Monitoring: Stable conditions,EMERGENCY: Extreme drought,40
