UID,NAME_0,NAME_1,NAME_2,GID_2,date_code,ndvi_value,date,year,source_file
MWI.19.3_1_8/12/2024,Malawi,Nkhata Bay,SC Malanda,MWI.19.3_1,Mean_NDVI_2024.08.12,0.592184653,8/12/2024,2024,new2024_ndvi.csv
MWI.19.4_1_8/12/2024,Malawi,Nkhata Bay,SC Nyaluwanga,MWI.19.4_1,Mean_NDVI_2024.08.12,0.569413846,8/12/2024,2024,new2024_ndvi.csv
MWI.19.5_1_8/12/2024,Malawi,Nkhata Bay,SC Zilakoma,MWI.19.5_1,Mean_NDVI_2024.08.12,0.647321853,8/12/2024,2024,new2024_ndvi.csv
MWI.19.6_1_8/12/2024,Malawi,Nkhata Bay,TA Fukamapiri,MWI.19.6_1,Mean_NDVI_2024.08.12,0.600921912,8/12/2024,2024,new2024_ndvi.csv
MWI.19.7_1_8/12/2024,Malawi,Nkhata Bay,TA Kabunduli,MWI.19.7_1,Mean_NDVI_2024.08.12,0.6199,8/12/2024,2024,new2024_ndvi.csv
MWI.19.8_1_8/12/2024,Malawi,Nkhata Bay,TA Malenga Mzoma,MWI.19.8_1,Mean_NDVI_2024.08.12,0.59257551,8/12/2024,2024,new2024_ndvi.csv
MWI.19.9_1_8/12/2024,Malawi,Nkhata Bay,TA Musisya,MWI.19.9_1,Mean_NDVI_2024.08.12,0.574039029,8/12/2024,2024,new2024_ndvi.csv
MWI.19.10_1_8/12/2024,Malawi,Nkhata Bay,TA Timbiri,MWI.19.10_1,Mean_NDVI_2024.08.12,0.639279024,8/12/2024,2024,new2024_ndvi.csv
MWI.20.1_1_8/12/2024,Malawi,Nkhotakota,Lake Malawi,MWI.20.1_1,Mean_NDVI_2024.08.12,0.106116117,8/12/2024,2024,new2024_ndvi.csv
MWI.20.2_1_8/12/2024,Malawi,Nkhotakota,Nkhotakota Boma,MWI.20.2_1,Mean_NDVI_2024.08.12,0.406541176,8/12/2024,2024,new2024_ndvi.csv
MWI.20.3_1_8/12/2024,Malawi,Nkhotakota,Nkhotakota Game Reserve,MWI.20.3_1,Mean_NDVI_2024.08.12,0.576823743,8/12/2024,2024,new2024_ndvi.csv
MWI.20.4_1_8/12/2024,Malawi,Nkhotakota,SC Kafuzila,MWI.20.4_1,Mean_NDVI_2024.08.12,0.551822713,8/12/2024,2024,new2024_ndvi.csv
MWI.20.5_1_8/12/2024,Malawi,Nkhotakota,SC Mphonde,MWI.20.5_1,Mean_NDVI_2024.08.12,0.393034437,8/12/2024,2024,new2024_ndvi.csv
MWI.20.6_1_8/12/2024,Malawi,Nkhotakota,SC Mwansambo,MWI.20.6_1,Mean_NDVI_2024.08.12,0.3471375,8/12/2024,2024,new2024_ndvi.csv
MWI.20.7_1_8/12/2024,Malawi,Nkhotakota,TA Kanyenda,MWI.20.7_1,Mean_NDVI_2024.08.12,0.424740334,8/12/2024,2024,new2024_ndvi.csv
MWI.20.8_1_8/12/2024,Malawi,Nkhotakota,TA Malenga Chanzi,MWI.20.8_1,Mean_NDVI_2024.08.12,0.366866408,8/12/2024,2024,new2024_ndvi.csv
MWI.20.9_1_8/12/2024,Malawi,Nkhotakota,TA Mwadzama,MWI.20.9_1,Mean_NDVI_2024.08.12,0.340794702,8/12/2024,2024,new2024_ndvi.csv
MWI.21.1_1_8/12/2024,Malawi,Nsanje,Mwabvi Game Reserve,MWI.21.1_1,Mean_NDVI_2024.08.12,0.352616667,8/12/2024,2024,new2024_ndvi.csv
MWI.21.2_1_8/12/2024,Malawi,Nsanje,Nsanje Boma,MWI.21.2_1,Mean_NDVI_2024.08.12,0.419594737,8/12/2024,2024,new2024_ndvi.csv
MWI.21.3_1_8/12/2024,Malawi,Nsanje,SC Makoka,MWI.21.3_1,Mean_NDVI_2024.08.12,0.416807692,8/12/2024,2024,new2024_ndvi.csv
MWI.21.4_1_8/12/2024,Malawi,Nsanje,SC Mbenje,MWI.21.4_1,Mean_NDVI_2024.08.12,0.358237795,8/12/2024,2024,new2024_ndvi.csv
MWI.21.5_1_8/12/2024,Malawi,Nsanje,TA Chimombo,MWI.21.5_1,Mean_NDVI_2024.08.12,0.41764186,8/12/2024,2024,new2024_ndvi.csv
MWI.21.6_1_8/12/2024,Malawi,Nsanje,TA Malemia,MWI.21.6_1,Mean_NDVI_2024.08.12,0.42342619,8/12/2024,2024,new2024_ndvi.csv
MWI.21.7_1_8/12/2024,Malawi,Nsanje,TA Mlolo,MWI.21.7_1,Mean_NDVI_2024.08.12,0.527254722,8/12/2024,2024,new2024_ndvi.csv
MWI.21.8_1_8/12/2024,Malawi,Nsanje,TA Ndamera,MWI.21.8_1,Mean_NDVI_2024.08.12,0.41910307,8/12/2024,2024,new2024_ndvi.csv
MWI.21.9_1_8/12/2024,Malawi,Nsanje,TA Ngabu,MWI.21.9_1,Mean_NDVI_2024.08.12,0.507770423,8/12/2024,2024,new2024_ndvi.csv
MWI.21.10_1_8/12/2024,Malawi,Nsanje,TA Nyachikadza,MWI.21.10_1,Mean_NDVI_2024.08.12,0.729313978,8/12/2024,2024,new2024_ndvi.csv
MWI.21.11_1_8/12/2024,Malawi,Nsanje,TA Tengani,MWI.21.11_1,Mean_NDVI_2024.08.12,0.339836779,8/12/2024,2024,new2024_ndvi.csv
MWI.22.1_1_8/12/2024,Malawi,Ntcheu,Ntcheu Boma,MWI.22.1_1,Mean_NDVI_2024.08.12,0.29639,8/12/2024,2024,new2024_ndvi.csv
MWI.22.2_1_8/12/2024,Malawi,Ntcheu,SC Champiti,MWI.22.2_1,Mean_NDVI_2024.08.12,0.311315238,8/12/2024,2024,new2024_ndvi.csv
MWI.22.3_1_8/12/2024,Malawi,Ntcheu,SC Goodson Ganya,MWI.22.3_1,Mean_NDVI_2024.08.12,0.291770781,8/12/2024,2024,new2024_ndvi.csv
MWI.22.4_1_8/12/2024,Malawi,Ntcheu,SC Makwangwala,MWI.22.4_1,Mean_NDVI_2024.08.12,0.302301161,8/12/2024,2024,new2024_ndvi.csv
MWI.22.7_1_8/12/2024,Malawi,Ntcheu,TA Masasa,MWI.22.7_1,Mean_NDVI_2024.08.12,0.267587,8/12/2024,2024,new2024_ndvi.csv
MWI.22.8_1_8/12/2024,Malawi,Ntcheu,TA Mpando,MWI.22.8_1,Mean_NDVI_2024.08.12,0.323570183,8/12/2024,2024,new2024_ndvi.csv
MWI.22.9_1_8/12/2024,Malawi,Ntcheu,TA Njolomole,MWI.22.9_1,Mean_NDVI_2024.08.12,0.320577055,8/12/2024,2024,new2024_ndvi.csv
MWI.22.10_1_8/12/2024,Malawi,Ntcheu,TA Phambala,MWI.22.10_1,Mean_NDVI_2024.08.12,0.321569649,8/12/2024,2024,new2024_ndvi.csv
MWI.23.1_1_8/12/2024,Malawi,Ntchisi,Ntchisi Boma,MWI.23.1_1,Mean_NDVI_2024.08.12,0.30238,8/12/2024,2024,new2024_ndvi.csv
MWI.23.2_1_8/12/2024,Malawi,Ntchisi,SC Chilooko,MWI.23.2_1,Mean_NDVI_2024.08.12,0.324296361,8/12/2024,2024,new2024_ndvi.csv
MWI.23.3_1_8/12/2024,Malawi,Ntchisi,SC Nthondo,MWI.23.3_1,Mean_NDVI_2024.08.12,0.416211508,8/12/2024,2024,new2024_ndvi.csv
MWI.23.4_1_8/12/2024,Malawi,Ntchisi,TA Chikho,MWI.23.4_1,Mean_NDVI_2024.08.12,0.323858741,8/12/2024,2024,new2024_ndvi.csv
MWI.23.5_1_8/12/2024,Malawi,Ntchisi,TA Kalumo,MWI.23.5_1,Mean_NDVI_2024.08.12,0.293439172,8/12/2024,2024,new2024_ndvi.csv
MWI.23.6_1_8/12/2024,Malawi,Ntchisi,TA Kasakula,MWI.23.6_1,Mean_NDVI_2024.08.12,0.362204255,8/12/2024,2024,new2024_ndvi.csv
MWI.23.7_1_8/12/2024,Malawi,Ntchisi,TA Kasukula,MWI.23.7_1,Mean_NDVI_2024.08.12,0.494850993,8/12/2024,2024,new2024_ndvi.csv
MWI.24.1_1_8/12/2024,Malawi,Phalombe,Lake Chilwa,MWI.24.1_1,Mean_NDVI_2024.08.12,-0.11819661,8/12/2024,2024,new2024_ndvi.csv
MWI.24.2_1_8/12/2024,Malawi,Phalombe,TA Mkhumba,MWI.24.2_1,Mean_NDVI_2024.08.12,0.285959489,8/12/2024,2024,new2024_ndvi.csv
MWI.24.3_1_8/12/2024,Malawi,Phalombe,TA Nazombe,MWI.24.3_1,Mean_NDVI_2024.08.12,0.251032718,8/12/2024,2024,new2024_ndvi.csv
MWI.25.1_1_8/12/2024,Malawi,Rumphi,Lake Malawi,MWI.25.1_1,Mean_NDVI_2024.08.12,0.141012857,8/12/2024,2024,new2024_ndvi.csv
MWI.25.2_1_8/12/2024,Malawi,Rumphi,Nyika National Park - Rumphi,MWI.25.2_1,Mean_NDVI_2024.08.12,0.485938193,8/12/2024,2024,new2024_ndvi.csv
MWI.25.3_1_8/12/2024,Malawi,Rumphi,Rumphi Boma,MWI.25.3_1,Mean_NDVI_2024.08.12,0.33031875,8/12/2024,2024,new2024_ndvi.csv
MWI.25.4_1_8/12/2024,Malawi,Rumphi,SC Chapinduka,MWI.25.4_1,Mean_NDVI_2024.08.12,0.618229839,8/12/2024,2024,new2024_ndvi.csv
MWI.25.5_1_8/12/2024,Malawi,Rumphi,SC Kachulu,MWI.25.5_1,Mean_NDVI_2024.08.12,0.525209877,8/12/2024,2024,new2024_ndvi.csv
MWI.25.6_1_8/12/2024,Malawi,Rumphi,SC Mwahenga,MWI.25.6_1,Mean_NDVI_2024.08.12,0.44836125,8/12/2024,2024,new2024_ndvi.csv
MWI.25.7_1_8/12/2024,Malawi,Rumphi,SC Mwalweni,MWI.25.7_1,Mean_NDVI_2024.08.12,0.526893355,8/12/2024,2024,new2024_ndvi.csv
MWI.25.8_1_8/12/2024,Malawi,Rumphi,SC Mwankhunikira,MWI.25.8_1,Mean_NDVI_2024.08.12,0.477626627,8/12/2024,2024,new2024_ndvi.csv
MWI.25.9_1_8/12/2024,Malawi,Rumphi,TA Chikulamayembe,MWI.25.9_1,Mean_NDVI_2024.08.12,0.388498491,8/12/2024,2024,new2024_ndvi.csv
MWI.25.10_1_8/12/2024,Malawi,Rumphi,TA Katumbi,MWI.25.10_1,Mean_NDVI_2024.08.12,0.407347872,8/12/2024,2024,new2024_ndvi.csv
MWI.25.11_1_8/12/2024,Malawi,Rumphi,TA Mwamlowe,MWI.25.11_1,Mean_NDVI_2024.08.12,0.584847917,8/12/2024,2024,new2024_ndvi.csv
MWI.25.12_1_8/12/2024,Malawi,Rumphi,Vwaza Marsh Game Reserve - Rumphi,MWI.25.12_1,Mean_NDVI_2024.08.12,0.40017787,8/12/2024,2024,new2024_ndvi.csv
MWI.26.1_1_8/12/2024,Malawi,Salima,Lake Malawi,MWI.26.1_1,Mean_NDVI_2024.08.12,0.168333299,8/12/2024,2024,new2024_ndvi.csv
MWI.26.2_1_8/12/2024,Malawi,Salima,Salima Town,MWI.26.2_1,Mean_NDVI_2024.08.12,0.288485,8/12/2024,2024,new2024_ndvi.csv
MWI.26.3_1_8/12/2024,Malawi,Salima,SC Kambalame,MWI.26.3_1,Mean_NDVI_2024.08.12,0.274927941,8/12/2024,2024,new2024_ndvi.csv
MWI.26.4_1_8/12/2024,Malawi,Salima,SC Kambwiri,MWI.26.4_1,Mean_NDVI_2024.08.12,0.273228391,8/12/2024,2024,new2024_ndvi.csv
MWI.26.5_1_8/12/2024,Malawi,Salima,SC Mwanza,MWI.26.5_1,Mean_NDVI_2024.08.12,0.310174194,8/12/2024,2024,new2024_ndvi.csv
MWI.26.6_1_8/12/2024,Malawi,Salima,TA Karonga,MWI.26.6_1,Mean_NDVI_2024.08.12,0.291575564,8/12/2024,2024,new2024_ndvi.csv
MWI.26.7_1_8/12/2024,Malawi,Salima,TA Khombedza,MWI.26.7_1,Mean_NDVI_2024.08.12,0.305225301,8/12/2024,2024,new2024_ndvi.csv
MWI.26.8_1_8/12/2024,Malawi,Salima,TA Kuluunda,MWI.26.8_1,Mean_NDVI_2024.08.12,0.290919444,8/12/2024,2024,new2024_ndvi.csv
MWI.26.9_1_8/12/2024,Malawi,Salima,TA Maganga,MWI.26.9_1,Mean_NDVI_2024.08.12,0.305457073,8/12/2024,2024,new2024_ndvi.csv
MWI.26.10_1_8/12/2024,Malawi,Salima,TA Ndindi,MWI.26.10_1,Mean_NDVI_2024.08.12,0.291538554,8/12/2024,2024,new2024_ndvi.csv
MWI.26.11_1_8/12/2024,Malawi,Salima,TA Pemba,MWI.26.11_1,Mean_NDVI_2024.08.12,0.318866102,8/12/2024,2024,new2024_ndvi.csv
MWI.27.1_1_8/12/2024,Malawi,Thyolo,Luchenza Town,MWI.27.1_1,Mean_NDVI_2024.08.12,0.389309091,8/12/2024,2024,new2024_ndvi.csv
MWI.27.2_1_8/12/2024,Malawi,Thyolo,SC Kwethemule,MWI.27.2_1,Mean_NDVI_2024.08.12,0.475005525,8/12/2024,2024,new2024_ndvi.csv
MWI.27.3_1_8/12/2024,Malawi,Thyolo,SC Mbawela,MWI.27.3_1,Mean_NDVI_2024.08.12,0.465781013,8/12/2024,2024,new2024_ndvi.csv
MWI.27.4_1_8/12/2024,Malawi,Thyolo,SC Mphuka,MWI.27.4_1,Mean_NDVI_2024.08.12,0.471460526,8/12/2024,2024,new2024_ndvi.csv
MWI.27.5_1_8/12/2024,Malawi,Thyolo,SC Thukuta,MWI.27.5_1,Mean_NDVI_2024.08.12,0.439971429,8/12/2024,2024,new2024_ndvi.csv
MWI.27.6_1_8/12/2024,Malawi,Thyolo,TA Bvumbwe,MWI.27.6_1,Mean_NDVI_2024.08.12,0.372894805,8/12/2024,2024,new2024_ndvi.csv
MWI.1.1_1_8/28/2024,Malawi,Balaka,Balaka Town,MWI.1.1_1,Mean_NDVI_2024.08.28,0.305818182,8/28/2024,2024,new2024_ndvi.csv
MWI.1.2_1_8/28/2024,Malawi,Balaka,TA Kalembo,MWI.1.2_1,Mean_NDVI_2024.08.28,0.315518121,8/28/2024,2024,new2024_ndvi.csv
MWI.1.3_1_8/28/2024,Malawi,Balaka,TA Nsamala,MWI.1.3_1,Mean_NDVI_2024.08.28,0.307251324,8/28/2024,2024,new2024_ndvi.csv
MWI.2.1_1_8/28/2024,Malawi,Blantyre,Blantyre City,MWI.2.1_1,Mean_NDVI_2024.08.28,0.3355947,8/28/2024,2024,new2024_ndvi.csv
MWI.2.2_1_8/28/2024,Malawi,Blantyre,TA Chigaru,MWI.2.2_1,Mean_NDVI_2024.08.28,0.312588119,8/28/2024,2024,new2024_ndvi.csv
MWI.2.3_1_8/28/2024,Malawi,Blantyre,TA Kapeni,MWI.2.3_1,Mean_NDVI_2024.08.28,0.307267969,8/28/2024,2024,new2024_ndvi.csv
MWI.2.4_1_8/28/2024,Malawi,Blantyre,TA Kuntaja,MWI.2.4_1,Mean_NDVI_2024.08.28,0.318744203,8/28/2024,2024,new2024_ndvi.csv
MWI.2.5_1_8/28/2024,Malawi,Blantyre,TA Kunthembwe,MWI.2.5_1,Mean_NDVI_2024.08.28,0.293585278,8/28/2024,2024,new2024_ndvi.csv
MWI.2.6_1_8/28/2024,Malawi,Blantyre,TA Lundu,MWI.2.6_1,Mean_NDVI_2024.08.28,0.291016049,8/28/2024,2024,new2024_ndvi.csv
MWI.2.7_1_8/28/2024,Malawi,Blantyre,TA Machinjili,MWI.2.7_1,Mean_NDVI_2024.08.28,0.317666279,8/28/2024,2024,new2024_ndvi.csv
MWI.2.8_1_8/28/2024,Malawi,Blantyre,TA Makata,MWI.2.8_1,Mean_NDVI_2024.08.28,0.313321333,8/28/2024,2024,new2024_ndvi.csv
MWI.2.9_1_8/28/2024,Malawi,Blantyre,TA Somba,MWI.2.9_1,Mean_NDVI_2024.08.28,0.372025163,8/28/2024,2024,new2024_ndvi.csv
MWI.3.1_1_8/28/2024,Malawi,Chikwawa,Chikwawa Boma,MWI.3.1_1,Mean_NDVI_2024.08.28,0.31771,8/28/2024,2024,new2024_ndvi.csv
MWI.3.2_1_8/28/2024,Malawi,Chikwawa,Lengwe National Park,MWI.3.2_1,Mean_NDVI_2024.08.28,0.334172007,8/28/2024,2024,new2024_ndvi.csv
MWI.3.3_1_8/28/2024,Malawi,Chikwawa,Majete Game Reserve - Chikwawa,MWI.3.3_1,Mean_NDVI_2024.08.28,0.363332843,8/28/2024,2024,new2024_ndvi.csv
MWI.3.4_1_8/28/2024,Malawi,Chikwawa,Ngabu Urban,MWI.3.4_1,Mean_NDVI_2024.08.28,0.3341875,8/28/2024,2024,new2024_ndvi.csv
MWI.3.5_1_8/28/2024,Malawi,Chikwawa,TA Chapananga,MWI.3.5_1,Mean_NDVI_2024.08.28,0.325728805,8/28/2024,2024,new2024_ndvi.csv
MWI.3.6_1_8/28/2024,Malawi,Chikwawa,TA Kasisi,MWI.3.6_1,Mean_NDVI_2024.08.28,0.317121826,8/28/2024,2024,new2024_ndvi.csv
MWI.3.7_1_8/28/2024,Malawi,Chikwawa,TA Katunga,MWI.3.7_1,Mean_NDVI_2024.08.28,0.324093264,8/28/2024,2024,new2024_ndvi.csv
MWI.3.8_1_8/28/2024,Malawi,Chikwawa,TA Lundu,MWI.3.8_1,Mean_NDVI_2024.08.28,0.504475207,8/28/2024,2024,new2024_ndvi.csv
MWI.3.9_1_8/28/2024,Malawi,Chikwawa,TA Makhwira,MWI.3.9_1,Mean_NDVI_2024.08.28,0.599253274,8/28/2024,2024,new2024_ndvi.csv
MWI.3.10_1_8/28/2024,Malawi,Chikwawa,TA Maseya,MWI.3.10_1,Mean_NDVI_2024.08.28,0.391665896,8/28/2024,2024,new2024_ndvi.csv
MWI.3.11_1_8/28/2024,Malawi,Chikwawa,TA Ngabu,MWI.3.11_1,Mean_NDVI_2024.08.28,0.325523751,8/28/2024,2024,new2024_ndvi.csv
MWI.4.1_1_8/28/2024,Malawi,Chiradzulu,Chiradzulu Boma,MWI.4.1_1,Mean_NDVI_2024.08.28,0.43718,8/28/2024,2024,new2024_ndvi.csv
MWI.4.2_1_8/28/2024,Malawi,Chiradzulu,TA Chitera,MWI.4.2_1,Mean_NDVI_2024.08.28,0.325947945,8/28/2024,2024,new2024_ndvi.csv
MWI.4.3_1_8/28/2024,Malawi,Chiradzulu,TA Kadewere,MWI.4.3_1,Mean_NDVI_2024.08.28,0.301731746,8/28/2024,2024,new2024_ndvi.csv
MWI.4.4_1_8/28/2024,Malawi,Chiradzulu,TA Likoswe,MWI.4.4_1,Mean_NDVI_2024.08.28,0.342425735,8/28/2024,2024,new2024_ndvi.csv
MWI.4.5_1_8/28/2024,Malawi,Chiradzulu,TA Mpama,MWI.4.5_1,Mean_NDVI_2024.08.28,0.356056818,8/28/2024,2024,new2024_ndvi.csv
MWI.4.6_1_8/28/2024,Malawi,Chiradzulu,TA Nchema,MWI.4.6_1,Mean_NDVI_2024.08.28,0.335358261,8/28/2024,2024,new2024_ndvi.csv
MWI.4.7_1_8/28/2024,Malawi,Chiradzulu,TA Nkalo,MWI.4.7_1,Mean_NDVI_2024.08.28,0.30267673,8/28/2024,2024,new2024_ndvi.csv
MWI.5.1_1_8/28/2024,Malawi,Chitipa,Chitipa Boma,MWI.5.1_1,Mean_NDVI_2024.08.28,0.268825,8/28/2024,2024,new2024_ndvi.csv
MWI.5.2_1_8/28/2024,Malawi,Chitipa,Nyika N.P. - Chitipa,MWI.5.2_1,Mean_NDVI_2024.08.28,0.444070492,8/28/2024,2024,new2024_ndvi.csv
MWI.5.3_1_8/28/2024,Malawi,Chitipa,TA Kameme,MWI.5.3_1,Mean_NDVI_2024.08.28,0.402647082,8/28/2024,2024,new2024_ndvi.csv
MWI.5.4_1_8/28/2024,Malawi,Chitipa,TA Mwabulambya,MWI.5.4_1,Mean_NDVI_2024.08.28,0.387309783,8/28/2024,2024,new2024_ndvi.csv
MWI.5.5_1_8/28/2024,Malawi,Chitipa,TA Mwenemisuku,MWI.5.5_1,Mean_NDVI_2024.08.28,0.56282412,8/28/2024,2024,new2024_ndvi.csv
MWI.5.6_1_8/28/2024,Malawi,Chitipa,TA Mwenewenya,MWI.5.6_1,Mean_NDVI_2024.08.28,0.496664846,8/28/2024,2024,new2024_ndvi.csv
MWI.5.7_1_8/28/2024,Malawi,Chitipa,TA Nthalire,MWI.5.7_1,Mean_NDVI_2024.08.28,0.401791678,8/28/2024,2024,new2024_ndvi.csv
MWI.6.1_1_8/28/2024,Malawi,Dedza,Dedza Boma,MWI.6.1_1,Mean_NDVI_2024.08.28,0.3447625,8/28/2024,2024,new2024_ndvi.csv
MWI.6.2_1_8/28/2024,Malawi,Dedza,Lake Malawi,MWI.6.2_1,Mean_NDVI_2024.08.28,0.028681832,8/28/2024,2024,new2024_ndvi.csv
MWI.6.3_1_8/28/2024,Malawi,Dedza,SC Chauma,MWI.6.3_1,Mean_NDVI_2024.08.28,0.305639759,8/28/2024,2024,new2024_ndvi.csv
MWI.6.4_1_8/28/2024,Malawi,Dedza,SC Chilikumwendo,MWI.6.4_1,Mean_NDVI_2024.08.28,0.295533219,8/28/2024,2024,new2024_ndvi.csv
MWI.6.5_1_8/28/2024,Malawi,Dedza,SC Kamenya Gwaza,MWI.6.5_1,Mean_NDVI_2024.08.28,0.353284681,8/28/2024,2024,new2024_ndvi.csv
MWI.6.6_1_8/28/2024,Malawi,Dedza,TA Kachindamoto,MWI.6.6_1,Mean_NDVI_2024.08.28,0.330243961,8/28/2024,2024,new2024_ndvi.csv
MWI.6.7_1_8/28/2024,Malawi,Dedza,TA Kaphuka,MWI.6.7_1,Mean_NDVI_2024.08.28,0.335159452,8/28/2024,2024,new2024_ndvi.csv
MWI.6.8_1_8/28/2024,Malawi,Dedza,TA Kasumbu,MWI.6.8_1,Mean_NDVI_2024.08.28,0.359315507,8/28/2024,2024,new2024_ndvi.csv
MWI.6.9_1_8/28/2024,Malawi,Dedza,TA Pemba,MWI.6.9_1,Mean_NDVI_2024.08.28,0.314115625,8/28/2024,2024,new2024_ndvi.csv
MWI.6.10_1_8/28/2024,Malawi,Dedza,TA Tambala,MWI.6.10_1,Mean_NDVI_2024.08.28,0.325175263,8/28/2024,2024,new2024_ndvi.csv
MWI.7.1_1_8/28/2024,Malawi,Dowa,Dowa Boma,MWI.7.1_1,Mean_NDVI_2024.08.28,0.342128571,8/28/2024,2024,new2024_ndvi.csv
MWI.7.2_1_8/28/2024,Malawi,Dowa,Mponela Urban,MWI.7.2_1,Mean_NDVI_2024.08.28,0.2554,8/28/2024,2024,new2024_ndvi.csv
MWI.7.3_1_8/28/2024,Malawi,Dowa,SC Chakhaza,MWI.7.3_1,Mean_NDVI_2024.08.28,0.283081422,8/28/2024,2024,new2024_ndvi.csv
MWI.7.4_1_8/28/2024,Malawi,Dowa,SC Kayembe,MWI.7.4_1,Mean_NDVI_2024.08.28,0.27622434,8/28/2024,2024,new2024_ndvi.csv
MWI.7.5_1_8/28/2024,Malawi,Dowa,SC Mkukula,MWI.7.5_1,Mean_NDVI_2024.08.28,0.313816522,8/28/2024,2024,new2024_ndvi.csv
MWI.7.6_1_8/28/2024,Malawi,Dowa,SC Mponela,MWI.7.6_1,Mean_NDVI_2024.08.28,0.289328272,8/28/2024,2024,new2024_ndvi.csv
MWI.7.7_1_8/28/2024,Malawi,Dowa,TA Chiwere,MWI.7.7_1,Mean_NDVI_2024.08.28,0.310982911,8/28/2024,2024,new2024_ndvi.csv
MWI.7.8_1_8/28/2024,Malawi,Dowa,TA Dzoole,MWI.7.8_1,Mean_NDVI_2024.08.28,0.275146882,8/28/2024,2024,new2024_ndvi.csv
MWI.7.9_1_8/28/2024,Malawi,Dowa,TA Msakambewa,MWI.7.9_1,Mean_NDVI_2024.08.28,0.306389454,8/28/2024,2024,new2024_ndvi.csv
MWI.8.1_1_8/28/2024,Malawi,Karonga,Karonga Town,MWI.8.1_1,Mean_NDVI_2024.08.28,0.359745098,8/28/2024,2024,new2024_ndvi.csv
MWI.8.2_1_8/28/2024,Malawi,Karonga,Lake Malawi,MWI.8.2_1,Mean_NDVI_2024.08.28,0.121784749,8/28/2024,2024,new2024_ndvi.csv
MWI.8.3_1_8/28/2024,Malawi,Karonga,Nyipa N. P. - Karonga,MWI.8.3_1,Mean_NDVI_2024.08.28,0.544851843,8/28/2024,2024,new2024_ndvi.csv
MWI.8.4_1_8/28/2024,Malawi,Karonga,SC Mwakaboko,MWI.8.4_1,Mean_NDVI_2024.08.28,0.569404319,8/28/2024,2024,new2024_ndvi.csv
MWI.8.5_1_8/28/2024,Malawi,Karonga,SC Mwirang'ombe,MWI.8.5_1,Mean_NDVI_2024.08.28,0.369090452,8/28/2024,2024,new2024_ndvi.csv
MWI.8.6_1_8/28/2024,Malawi,Karonga,TA Kilupula,MWI.8.6_1,Mean_NDVI_2024.08.28,0.456149219,8/28/2024,2024,new2024_ndvi.csv
MWI.8.7_1_8/28/2024,Malawi,Karonga,TA Kyungu,MWI.8.7_1,Mean_NDVI_2024.08.28,0.434708678,8/28/2024,2024,new2024_ndvi.csv
MWI.8.8_1_8/28/2024,Malawi,Karonga,TA Wasambo,MWI.8.8_1,Mean_NDVI_2024.08.28,0.438627578,8/28/2024,2024,new2024_ndvi.csv
MWI.9.1_1_8/28/2024,Malawi,Kasungu,Kasungu Boma,MWI.9.1_1,Mean_NDVI_2024.08.28,0.291956522,8/28/2024,2024,new2024_ndvi.csv
MWI.9.2_1_8/28/2024,Malawi,Kasungu,Kasungu National Park,MWI.9.2_1,Mean_NDVI_2024.08.28,0.418861661,8/28/2024,2024,new2024_ndvi.csv
MWI.9.3_1_8/28/2024,Malawi,Kasungu,SC Chilowamatambe,MWI.9.3_1,Mean_NDVI_2024.08.28,0.293475989,8/28/2024,2024,new2024_ndvi.csv
MWI.9.4_1_8/28/2024,Malawi,Kasungu,SC Chisikwa,MWI.9.4_1,Mean_NDVI_2024.08.28,0.279882692,8/28/2024,2024,new2024_ndvi.csv
MWI.9.5_1_8/28/2024,Malawi,Kasungu,SC Kawamba,MWI.9.5_1,Mean_NDVI_2024.08.28,0.319973616,8/28/2024,2024,new2024_ndvi.csv
MWI.9.6_1_8/28/2024,Malawi,Kasungu,SC Lukwa,MWI.9.6_1,Mean_NDVI_2024.08.28,0.292576596,8/28/2024,2024,new2024_ndvi.csv
MWI.9.7_1_8/28/2024,Malawi,Kasungu,SC M'nyanja,MWI.9.7_1,Mean_NDVI_2024.08.28,0.281376765,8/28/2024,2024,new2024_ndvi.csv
MWI.9.8_1_8/28/2024,Malawi,Kasungu,SC Njombwa,MWI.9.8_1,Mean_NDVI_2024.08.28,0.287014375,8/28/2024,2024,new2024_ndvi.csv
MWI.9.9_1_8/28/2024,Malawi,Kasungu,SC Simlemba,MWI.9.9_1,Mean_NDVI_2024.08.28,0.305304408,8/28/2024,2024,new2024_ndvi.csv
MWI.9.10_1_8/28/2024,Malawi,Kasungu,TA Chulu,MWI.9.10_1,Mean_NDVI_2024.08.28,0.291918669,8/28/2024,2024,new2024_ndvi.csv
MWI.9.11_1_8/28/2024,Malawi,Kasungu,TA Kaluluma,MWI.9.11_1,Mean_NDVI_2024.08.28,0.322116667,8/28/2024,2024,new2024_ndvi.csv
MWI.9.12_1_8/28/2024,Malawi,Kasungu,TA Kaomba,MWI.9.12_1,Mean_NDVI_2024.08.28,0.295260831,8/28/2024,2024,new2024_ndvi.csv
MWI.9.13_1_8/28/2024,Malawi,Kasungu,TA Kapelula,MWI.9.13_1,Mean_NDVI_2024.08.28,0.360287468,8/28/2024,2024,new2024_ndvi.csv
MWI.9.14_1_8/28/2024,Malawi,Kasungu,TA Mwase,MWI.9.14_1,Mean_NDVI_2024.08.28,0.283292,8/28/2024,2024,new2024_ndvi.csv
